BisBasQ,BisBasResp,ExpEnd,ExpStart,StudyID,TimeEnd,TimeStart,Feedback,population,subject
bisbas-12,1,1.58E+12,1.58E+12,LWPCtufb:,3384724,3106509,fb,1,12
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,3384724,3106509,fb,1,12
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,3384724,3106509,fb,1,12
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,3384724,3106509,fb,1,12
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-18,3,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-20,1,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-23,3,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-24,3,1.58E+12,1.58E+12,LWPCtufb:,3384725,3106509,fb,1,12
bisbas-1,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.41,2051723.595,fb,1,13
bisbas-2,3,1.58E+12,1.58E+12,LWPCtufb:,2279466.615,2051723.595,fb,1,13
bisbas-3,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.63,2051723.595,fb,1,13
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.64,2051723.595,fb,1,13
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.655,2051723.595,fb,1,13
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.67,2051723.595,fb,1,13
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.675,2051723.595,fb,1,13
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.685,2051723.595,fb,1,13
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.7,2051723.595,fb,1,13
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.705,2051723.595,fb,1,13
bisbas-11,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.72,2051723.595,fb,1,13
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.73,2051723.595,fb,1,13
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.745,2051723.595,fb,1,13
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.755,2051723.595,fb,1,13
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,2279466.77,2051723.595,fb,1,13
bisbas-16,3,1.58E+12,1.58E+12,LWPCtufb:,2279466.785,2051723.595,fb,1,13
bisbas-17,3,1.58E+12,1.58E+12,LWPCtufb:,2279466.8,2051723.595,fb,1,13
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.815,2051723.595,fb,1,13
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.835,2051723.595,fb,1,13
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.85,2051723.595,fb,1,13
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,2279466.87,2051723.595,fb,1,13
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,2279466.885,2051723.595,fb,1,13
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.905,2051723.595,fb,1,13
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,2279466.92,2051723.595,fb,1,13
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.52,4002619.585,fb,1,14
bisbas-2,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.785,4002619.585,fb,1,14
bisbas-3,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.805,4002619.585,fb,1,14
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.825,4002619.585,fb,1,14
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.87,4002619.585,fb,1,14
bisbas-6,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.885,4002619.585,fb,1,14
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.9,4002619.585,fb,1,14
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,4250364.92,4002619.585,fb,1,14
bisbas-9,1,1.58E+12,1.58E+12,LWPCtufb:,4250364.935,4002619.585,fb,1,14
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,4250364.96,4002619.585,fb,1,14
bisbas-11,4,1.58E+12,1.58E+12,LWPCtufb:,4250364.98,4002619.585,fb,1,14
bisbas-12,1,1.58E+12,1.58E+12,LWPCtufb:,4250365,4002619.585,fb,1,14
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,4250365.02,4002619.585,fb,1,14
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.04,4002619.585,fb,1,14
bisbas-15,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.065,4002619.585,fb,1,14
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,4250365.09,4002619.585,fb,1,14
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,4250365.12,4002619.585,fb,1,14
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.145,4002619.585,fb,1,14
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.175,4002619.585,fb,1,14
bisbas-20,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.2,4002619.585,fb,1,14
bisbas-21,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.23,4002619.585,fb,1,14
bisbas-22,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.265,4002619.585,fb,1,14
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,4250365.295,4002619.585,fb,1,14
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,4250365.325,4002619.585,fb,1,14
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-2,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-5,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-6,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-10,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-11,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-15,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-16,3,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-20,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,3205583,2984242,fb,1,15
bisbas-1,3,1.58E+12,1.58E+12,LWPCtufb:,2538966.265,2319114.345,fb,1,16
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,2538967.3,2319114.345,fb,1,16
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2538967.45,2319114.345,fb,1,16
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,2538967.515,2319114.345,fb,1,16
bisbas-5,3,1.58E+12,1.58E+12,LWPCtufb:,2538967.58,2319114.345,fb,1,16
bisbas-6,4,1.58E+12,1.58E+12,LWPCtufb:,2538967.65,2319114.345,fb,1,16
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,2538967.72,2319114.345,fb,1,16
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,2538967.795,2319114.345,fb,1,16
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,2538967.9,2319114.345,fb,1,16
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,2538967.985,2319114.345,fb,1,16
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,2538968.075,2319114.345,fb,1,16
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2538968.175,2319114.345,fb,1,16
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,2538968.27,2319114.345,fb,1,16
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,2538968.36,2319114.345,fb,1,16
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,2538968.465,2319114.345,fb,1,16
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,2538968.57,2319114.345,fb,1,16
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,2538968.675,2319114.345,fb,1,16
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,2538968.785,2319114.345,fb,1,16
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,2538968.925,2319114.345,fb,1,16
bisbas-20,3,1.58E+12,1.58E+12,LWPCtufb:,2538969.01,2319114.345,fb,1,16
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,2538969.075,2319114.345,fb,1,16
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,2538969.14,2319114.345,fb,1,16
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,2538969.205,2319114.345,fb,1,16
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,2538969.275,2319114.345,fb,1,16
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,3041388.54,2808224.365,fb,1,17
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,3041388.91,2808224.365,fb,1,17
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,3041388.94,2808224.365,fb,1,17
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,3041388.96,2808224.365,fb,1,17
bisbas-5,4,1.58E+12,1.58E+12,LWPCtufb:,3041389.02,2808224.365,fb,1,17
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,3041389.045,2808224.365,fb,1,17
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.07,2808224.365,fb,1,17
bisbas-8,4,1.58E+12,1.58E+12,LWPCtufb:,3041389.095,2808224.365,fb,1,17
bisbas-9,3,1.58E+12,1.58E+12,LWPCtufb:,3041389.12,2808224.365,fb,1,17
bisbas-10,4,1.58E+12,1.58E+12,LWPCtufb:,3041389.145,2808224.365,fb,1,17
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,3041389.17,2808224.365,fb,1,17
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,3041389.2,2808224.365,fb,1,17
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.23,2808224.365,fb,1,17
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.255,2808224.365,fb,1,17
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,3041389.285,2808224.365,fb,1,17
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.32,2808224.365,fb,1,17
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,3041389.355,2808224.365,fb,1,17
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.385,2808224.365,fb,1,17
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.425,2808224.365,fb,1,17
bisbas-20,4,1.58E+12,1.58E+12,LWPCtufb:,3041389.46,2808224.365,fb,1,17
bisbas-21,4,1.58E+12,1.58E+12,LWPCtufb:,3041389.5,2808224.365,fb,1,17
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,3041389.54,2808224.365,fb,1,17
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.585,2808224.365,fb,1,17
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,3041389.635,2808224.365,fb,1,17
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,2659489.65,2410782.145,fb,1,18
bisbas-2,3,1.58E+12,1.58E+12,LWPCtufb:,2659491.035,2410782.145,fb,1,18
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2659491.115,2410782.145,fb,1,18
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,2659491.165,2410782.145,fb,1,18
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,2659491.21,2410782.145,fb,1,18
bisbas-6,1,1.58E+12,1.58E+12,LWPCtufb:,2659491.255,2410782.145,fb,1,18
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,2659491.305,2410782.145,fb,1,18
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,2659491.365,2410782.145,fb,1,18
bisbas-9,1,1.58E+12,1.58E+12,LWPCtufb:,2659491.42,2410782.145,fb,1,18
bisbas-10,4,1.58E+12,1.58E+12,LWPCtufb:,2659491.485,2410782.145,fb,1,18
bisbas-11,4,1.58E+12,1.58E+12,LWPCtufb:,2659491.55,2410782.145,fb,1,18
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2659491.62,2410782.145,fb,1,18
bisbas-13,3,1.58E+12,1.58E+12,LWPCtufb:,2659491.69,2410782.145,fb,1,18
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,2659491.765,2410782.145,fb,1,18
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,2659491.845,2410782.145,fb,1,18
bisbas-16,4,1.58E+12,1.58E+12,LWPCtufb:,2659491.94,2410782.145,fb,1,18
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,2659492.025,2410782.145,fb,1,18
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,2659492.11,2410782.145,fb,1,18
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,2659492.205,2410782.145,fb,1,18
bisbas-20,1,1.58E+12,1.58E+12,LWPCtufb:,2659492.305,2410782.145,fb,1,18
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,2659492.395,2410782.145,fb,1,18
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,2659492.505,2410782.145,fb,1,18
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,2659492.61,2410782.145,fb,1,18
bisbas-24,3,1.58E+12,1.58E+12,LWPCtufb:,2659492.72,2410782.145,fb,1,18
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,1870804.23,1648989.985,fb,1,19
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,1870804.38,1648989.985,fb,1,19
bisbas-3,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.39,1648989.985,fb,1,19
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,1870804.405,1648989.985,fb,1,19
bisbas-5,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.435,1648989.985,fb,1,19
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.445,1648989.985,fb,1,19
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.46,1648989.985,fb,1,19
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,1870804.5,1648989.985,fb,1,19
bisbas-9,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.53,1648989.985,fb,1,19
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.555,1648989.985,fb,1,19
bisbas-11,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.57,1648989.985,fb,1,19
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.59,1648989.985,fb,1,19
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.615,1648989.985,fb,1,19
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.64,1648989.985,fb,1,19
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,1870804.665,1648989.985,fb,1,19
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.685,1648989.985,fb,1,19
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.71,1648989.985,fb,1,19
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.735,1648989.985,fb,1,19
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.765,1648989.985,fb,1,19
bisbas-20,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.795,1648989.985,fb,1,19
bisbas-21,4,1.58E+12,1.58E+12,LWPCtufb:,1870804.83,1648989.985,fb,1,19
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,1870804.865,1648989.985,fb,1,19
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,1870804.895,1648989.985,fb,1,19
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,1870804.92,1648989.985,fb,1,19
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,4473575.33,4249827.405,fb,1,20
bisbas-2,2,1.58E+12,1.58E+12,LWPCtufb:,4473575.725,4249827.405,fb,1,20
bisbas-3,1,1.58E+12,1.58E+12,LWPCtufb:,4473575.745,4249827.405,fb,1,20
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,4473575.765,4249827.405,fb,1,20
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,4473575.805,4249827.405,fb,1,20
bisbas-6,1,1.58E+12,1.58E+12,LWPCtufb:,4473575.82,4249827.405,fb,1,20
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,4473575.835,4249827.405,fb,1,20
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,4473575.865,4249827.405,fb,1,20
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,4473575.88,4249827.405,fb,1,20
bisbas-10,4,1.58E+12,1.58E+12,LWPCtufb:,4473575.9,4249827.405,fb,1,20
bisbas-11,2,1.58E+12,1.58E+12,LWPCtufb:,4473575.925,4249827.405,fb,1,20
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,4473575.945,4249827.405,fb,1,20
bisbas-13,3,1.58E+12,1.58E+12,LWPCtufb:,4473575.965,4249827.405,fb,1,20
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,4473575.99,4249827.405,fb,1,20
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,4473576.02,4249827.405,fb,1,20
bisbas-16,4,1.58E+12,1.58E+12,LWPCtufb:,4473576.045,4249827.405,fb,1,20
bisbas-17,3,1.58E+12,1.58E+12,LWPCtufb:,4473576.07,4249827.405,fb,1,20
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,4473576.1,4249827.405,fb,1,20
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,4473576.13,4249827.405,fb,1,20
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,4473576.16,4249827.405,fb,1,20
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,4473576.19,4249827.405,fb,1,20
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,4473576.22,4249827.405,fb,1,20
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,4473576.25,4249827.405,fb,1,20
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,4473576.285,4249827.405,fb,1,20
bisbas-1,2,1.58E+12,1.58E+12,LWPCtufb:,13334043.65,13118203.84,fb,1,21
bisbas-2,1,1.58E+12,1.58E+12,LWPCtufb:,13334043.89,13118203.84,fb,1,21
bisbas-3,3,1.58E+12,1.58E+12,LWPCtufb:,13334043.91,13118203.84,fb,1,21
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,13334043.93,13118203.84,fb,1,21
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,13334043.97,13118203.84,fb,1,21
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,13334043.99,13118203.84,fb,1,21
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,13334044,13118203.84,fb,1,21
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.03,13118203.84,fb,1,21
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.05,13118203.84,fb,1,21
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.07,13118203.84,fb,1,21
bisbas-11,1,1.58E+12,1.58E+12,LWPCtufb:,13334044.08,13118203.84,fb,1,21
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.1,13118203.84,fb,1,21
bisbas-13,3,1.58E+12,1.58E+12,LWPCtufb:,13334044.12,13118203.84,fb,1,21
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.14,13118203.84,fb,1,21
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.16,13118203.84,fb,1,21
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,13334044.19,13118203.84,fb,1,21
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.21,13118203.84,fb,1,21
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,13334044.23,13118203.84,fb,1,21
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.26,13118203.84,fb,1,21
bisbas-20,3,1.58E+12,1.58E+12,LWPCtufb:,13334044.29,13118203.84,fb,1,21
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.31,13118203.84,fb,1,21
bisbas-22,1,1.58E+12,1.58E+12,LWPCtufb:,13334044.34,13118203.84,fb,1,21
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.37,13118203.84,fb,1,21
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,13334044.4,13118203.84,fb,1,21
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,2522160.685,2147375.155,fb,1,22
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,2522160.895,2147375.155,fb,1,22
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2522160.92,2147375.155,fb,1,22
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,2522160.94,2147375.155,fb,1,22
bisbas-5,2,1.58E+12,1.58E+12,LWPCtufb:,2522160.97,2147375.155,fb,1,22
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,2522160.985,2147375.155,fb,1,22
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,2522161,2147375.155,fb,1,22
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.015,2147375.155,fb,1,22
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,2522161.025,2147375.155,fb,1,22
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,2522161.045,2147375.155,fb,1,22
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,2522161.06,2147375.155,fb,1,22
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2522161.095,2147375.155,fb,1,22
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.115,2147375.155,fb,1,22
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.13,2147375.155,fb,1,22
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,2522161.155,2147375.155,fb,1,22
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,2522161.18,2147375.155,fb,1,22
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,2522161.195,2147375.155,fb,1,22
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.22,2147375.155,fb,1,22
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.245,2147375.155,fb,1,22
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,2522161.265,2147375.155,fb,1,22
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,2522161.29,2147375.155,fb,1,22
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,2522161.32,2147375.155,fb,1,22
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.35,2147375.155,fb,1,22
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,2522161.375,2147375.155,fb,1,22
bisbas-1,3,1.58E+12,1.58E+12,LWPCtufb:,2898718.025,2627654.285,fb,1,23
bisbas-2,2,1.58E+12,1.58E+12,LWPCtufb:,2898719.445,2627654.285,fb,1,23
bisbas-3,4,1.58E+12,1.58E+12,LWPCtufb:,2898719.83,2627654.285,fb,1,23
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,2898719.895,2627654.285,fb,1,23
bisbas-5,3,1.58E+12,1.58E+12,LWPCtufb:,2898719.97,2627654.285,fb,1,23
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,2898719.995,2627654.285,fb,1,23
bisbas-7,4,1.58E+12,1.58E+12,LWPCtufb:,2898720.015,2627654.285,fb,1,23
bisbas-8,3,1.58E+12,1.58E+12,LWPCtufb:,2898720.04,2627654.285,fb,1,23
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,2898720.06,2627654.285,fb,1,23
bisbas-10,4,1.58E+12,1.58E+12,LWPCtufb:,2898720.085,2627654.285,fb,1,23
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,2898720.105,2627654.285,fb,1,23
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2898720.135,2627654.285,fb,1,23
bisbas-13,4,1.58E+12,1.58E+12,LWPCtufb:,2898720.16,2627654.285,fb,1,23
bisbas-14,3,1.58E+12,1.58E+12,LWPCtufb:,2898720.19,2627654.285,fb,1,23
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,2898720.22,2627654.285,fb,1,23
bisbas-16,4,1.58E+12,1.58E+12,LWPCtufb:,2898720.245,2627654.285,fb,1,23
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,2898720.275,2627654.285,fb,1,23
bisbas-18,3,1.58E+12,1.58E+12,LWPCtufb:,2898720.305,2627654.285,fb,1,23
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,2898720.335,2627654.285,fb,1,23
bisbas-20,4,1.58E+12,1.58E+12,LWPCtufb:,2898720.375,2627654.285,fb,1,23
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,2898720.41,2627654.285,fb,1,23
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,2898720.45,2627654.285,fb,1,23
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,2898720.485,2627654.285,fb,1,23
